"high_close_ratio","close_ma5_ratio","close_ma15_ratio","volume_ma60_ratio","sar_ratio","adosc5_ratio","b_upper5_ratio","kama5_ratio","willi5_ratio","mom5_ratio","macd5_ratio","macdhist5_ratio","cmo5_ratio","rocr5_ratio","ultosc5_ratio"
0.1738505747,-0.1326934494,-0.1470731735,-0.0236638846,-0.0257899778,0.0001285484,0.0446554746,-0.0833931063,0.000721124,0.0028985507,0.0011098288,-0.0043214495,0.0014512639,-0.020778279,-0.0398484146
0.0234042553,-0.0320701601,-0.0755275914,-0.0192829749,-0.0373114131,-0.000667992,-0.0057099226,-0.0044005566,-0.0104978504,-0.0170940171,-0.000494508,-0.0027613734,-0.0015359596,0.1239588001,0.2540153564
0.1025089606,-0.0751807179,-0.1129191277,-0.0605460594,-0.0451181608,-0.000394723,-0.0268927794,-0.0366099834,0.0098987175,0.0592592593,0.00012061,-0.0022496139,0.0015475951,-0.0972995191,-0.0555270419
0.0776836158,0.0492128151,-0.0449172979,-0.0335166738,-0.0400440707,-0.0008013345,-0.0591177018,-0.0037222214,-0.0100087032,-0.0111111111,-0.0011147558,-0.246210926,-0.0023053454,0.0684180076,0.0403021504
0.1482269504,0.0277176834,-0.0568797831,-0.0775695553,-0.0355064205,0.000174077,-0.025810166,-0.0029123276,-5.1993263481514E-05,-0.0101010101,-0.0007220507,0.0001655002,0.0050759007,0.030193254,-0.0273647322
0.0074906367,0.2467711265,0.126159851,0.0935523386,-0.2621324036,-0.0028174053,0.2446486025,0.074526181,-0.0248131009,-0.2111111111,-0.0049772436,0.0045403096,-0.0121726705,0.3557279529,0.262913867
0.1825726141,0.0954823791,0.0523075419,0.0035718771,0.0076722819,0.0043290387,0.0487835444,0.0046207182,0.5919433047,-0.0117647059,0.0054302041,-0.0004957403,-0.0016286511,-0.1608348039,-0.1238511151
0.0376068376,0.1096015101,0.1059135207,-0.0607257562,0.0168732512,0.0030083728,0.0400892657,0.0346639434,-0.0117959717,0.0194444444,0.0037754645,-0.0001085974,0.0020187818,0.1285091497,0.0588992335
0.0150273224,0.0686067773,0.1097418906,-0.039952143,0.0161470357,0.0026845114,0.024943146,0.0237078233,0.0069291022,-0.0064197531,0.0009597293,-0.0004739496,0.0001073853,-0.0796909584,0.032118369
0.0373768264,0.0443672457,0.129848523,-0.0502603965,0.0154541819,0.0009876964,-0.0643379751,0.0424774049,-0.0097227403,0.00625,0.0007047384,-0.0004129783,0.0005733008,0.0542037864,0.1040072471
0.0368879946,0.1179497328,0.1790431667,-0.0076283294,0.0147929813,0.0006653977,0.0799796076,0.0270644301,-0.0060402378,-0.0140921409,0.0012601436,0.0002880506,0.0010537779,-0.1563403756,-0.0471992695
0.0733333333,0.1083061569,0.1898387089,-0.0296590012,0.025028068,-0.0006528967,0.0576883417,0.195051587,0.0150535213,0.0311111111,0.0006948876,-0.0001317951,0.000290097,0.1250732007,0.0506876778
0.0961021505,0.0247955728,0.1384907076,-0.0613553259,0.036244858,-0.0009243511,0.0069435431,0.0186187583,0.0205893323,-0.0117283951,-0.0004087901,-0.0013814824,-0.001174726,-0.1106659819,-0.0671376398
0.0965889902,-0.0276511649,0.1042722988,-0.0603723413,0.0331193098,-0.0013160692,-0.0186465092,0.0027652741,0.017836939,-0.0078431373,-0.0008333367,-0.0036063272,-0.0012462262,-0.0349424335,-0.1163405373
0.0526495726,-0.1063675125,0.0379564107,-0.0943519163,0.0302809856,-0.0022762442,0.0202370957,-0.0025238334,0.0154891144,-0.0343434343,-0.0018184886,0.0061188884,-0.0047717474,-0.0991398752,-0.0618787403
0.1255454851,0.0262329075,0.102340005,-0.0397596126,0.0277006139,-0.009241591,-0.0028758152,0.0007492832,-0.0132359994,-0.0185185185,0.000638649,-0.0012115201,-0.0069223572,0.0296482071,-0.0455417154
0.0811535882,0.0423154514,0.0897266554,-0.0871994575,0.025352371,0.0031312102,-0.0276826905,0.0030035181,-0.0015139215,0.1111111111,0.0001763423,-0.0011171286,0.0001876738,-0.0288257803,0.0104803115
0.1124744376,-0.0541420874,-0.0006254064,-0.0964255274,0.0232134015,0.0024075598,-0.0105627165,-0.0040217391,0.0257366654,0.0296296296,-0.0021198874,0.0060728946,-0.0039485377,-0.0470639593,-0.0676169534
0.0221550856,0.0467686352,0.0542292453,-0.0838254823,0.0212634167,-0.0003428465,0.0177194753,0.0019191811,-0.0120640619,-0.0317460317,0.0011257063,-0.0013252625,-0.0057738202,0.1180998131,0.0848234812
0.0708534622,0.2628001783,0.2195517436,0.1082942068,0.0194843563,-0.003416205,0.2481966887,0.1441904285,-0.017633987,0.2,0.0084465476,-0.0127029788,0.0062098061,0.3178643974,0.2099515089
0.1057692308,0.2288786482,0.2229690374,0.0069348349,0.0415083351,0.0032766705,0.1475612789,0.1083277217,0.0089589658,-0.0048148148,0.0015961061,0.0005117304,0.0001312824,-0.0771737395,-0.0374930884
0.2541254125,-0.0085557881,0.0697897018,0.0356822416,0.0510075602,-0.0016013925,0.0083744701,0.0023207445,0.0514733308,-0.0146572104,-0.001029881,-0.001835508,-0.0022980975,-0.1719698647,-0.063318285
0.1094527363,-0.082266632,0.0374328697,-0.0237279124,0.3704981148,-0.001171147,-0.0431192151,0.0016142655,0.0047918116,0.0152777778,-0.0013097683,-0.0075793408,-0.0028011888,0.0653233437,0.0511978993
0.0364842454,-0.099053468,0.0284796587,-0.0886750449,-0.0069490181,0.0034461064,-0.0212067841,0.0006602913,0.0018649758,-0.012345679,-0.0012936665,0.0009344838,1.66801057737508E-17,-0.0871044934,0.0015230701
0.0357723577,0.0567132934,0.10656232,-0.0729925019,-0.0068189573,0.0038230098,-0.0374590401,0.007918004,-0.0102946662,-0.0407407407,0.0013476745,-0.0017484059,-0.132203721,-0.1238995316,-0.0187547621
0.0691823899,0.2753941424,0.2456327039,0.0432348489,-0.3345583386,0.0028663643,0.1301942395,0.0292726577,-0.0186897213,-0.0666666667,0.0037737491,-0.019182401,0.0025012902,0.1682293368,0.0935445759
0,0.2305420105,0.2476062927,-0.072638368,0.0090516798,0.0015936013,0.1484359732,0.2567115425,-0.0128683327,0.0388888889,0.0010892164,0.0004062094,0.0001298106,0.1992842762,0.1430960433
0.1023255814,0.199885894,0.266428039,0.0453925946,0.0088555576,0.000077637,0.1027586522,0.2850386474,0.0397748466,0.0060606061,0.000631506,-8.01791909021654E-05,0.0002487498,0.0831013448,-0.0068290281
0.1713395639,0.0748880563,0.2176768449,0.0174064565,0.0216238394,-0.0006560488,-0.0311188028,0.0982269707,0.0214472212,-0.0015873016,-0.0001338461,-0.0010497203,-0.0005238651,-0.0268200812,-0.0882656512
0.0342679128,0.0135012686,0.1880661619,-0.0866423603,0.0326165035,-0.0001860718,-0.109723259,0.0577649511,0.0128683327,-0.0068376068,-0.0003288638,-0.0017713478,0,-0.1125135114,0.0097106339
0.0691823899,-0.0540050743,0.1229584873,-0.0726320234,0.0304724246,-0.0005538648,0,1.25467241368073E-05,0.0175009325,-0.0222222222,-0.0008510367,-0.0137245794,-0.0015129933,-0.2425086783,-0.0627025258
0.2146341463,-0.2380553865,-0.0416927908,-0.0173999088,0.4746785558,-0.0011496923,0.1243481321,-0.0941267913,0.0045417645,-0.0197530864,-0.0026067179,0.0049281209,-0.0068583079,-0.2165753037,-0.1179778697
0.1089108911,-0.2547832517,-0.1174438189,-0.0739850144,-0.0082476765,-0.0015843433,0.0020696219,-0.2356831045,0.0019340798,0.0138888889,-0.0060429058,0.0006719209,0.000940633,-0.137240318,0.0003267946
0.0715447154,-0.0902946112,-0.060368173,-0.0724297119,-0.018328594,-0.00139219,-0.0860902251,-0.0195993042,-0.0066134465,-0.0068376068,0.0026262999,-0.0006292384,-0.0015798661,0.1129839662,0.0536759278
0.071197411,0,-0.0368216785,-0.0673225743,-0.0176563666,0.0041749871,-0.1432902937,-0.0032857302,-0.0040034813,-0.0024691358,-0.0003003169,-0.0009129089,-0.0012601085,0.0281283779,0.0078909757
0.1047619048,0.1542927074,0.0485734289,-0.0262822484,-0.0258034839,0.0022954651,-0.063267771,0.0040579225,-0.0153651734,-0.0166666667,-0.0044239088,-0.0022693287,-0.0082345418,0.1674228462,0.0294394582
0.0685358255,0.229430429,0.1187684477,0.0172141654,-0.4062276901,0.0019892473,0.1753572045,0.0882964857,-0.0117175062,-0.1222222222,0.11041474,0.0314414082,0.0025064244,0.3104837137,0.0811525334
0.1746031746,0.0344960642,0.017544861,-0.0489091959,0.0087299171,-0.0010897673,-0.0103641168,0.0189225912,0.0514733308,-0.0024691358,-0.0005731684,-0.0011456725,-0.0021442812,-0.023743974,-0.0666790794
0.1762820513,-0.0550357055,-0.0364704384,-0.0789260843,0.008541283,-0.0030977051,-0.0186409779,-0.0001565181,0.0085788885,-0.0138888889,-0.0020744025,-0.0028226749,-0.0052887,-0.1384987748,-0.0919360297
0.2156862745,-0.1792080429,-0.122579649,0.0074275039,0.0083570211,0.0149607367,0.0272691216,-0.0044652404,0.0164714659,-0.037037037,-0.0082876838,0.0114342821,0.0081657877,-0.1383442483,-0.1380032354
0.0361247947,-0.1665373032,-0.1317123774,-0.051329077,0.4088508742,9.69647026585611E-05,0.0048217202,-0.037928175,0.0004021354,0.0555555556,0.0058247195,0.0004800402,0.0004263512,-0.1375624754,-0.0125148252
0.1489001692,-0.2610157187,-0.2412404322,0.0152145085,-0.0078703318,0.0016982946,-0.0836537888,-0.294652298,0.0042720781,0.0317460317,0.0047702992,0.001280053,0.0016526947,-0.2750289991,-0.1486967027
0.1893939394,-0.2695742551,-0.2867488217,-0.0106729316,-0.0193897418,0.0011960772,-0.0684215852,-0.2659296815,-0.0006400123,-0.0007843137,0.0019403825,0.0003077206,0.0003706679,0.0084187956,0.0375765128
0,-0.2156492033,-0.2917834284,0.0061124472,-0.0339566716,-0.0008907668,-0.1333996765,-0.1980774994,-0.0018572851,-0.0005420054,0.0007839811,-0.000253264,0.0001366571,0.0073316179,0.1444390079
0.0224489796,-0.0117517154,-0.1764608133,-0.0689578457,-0.0488041402,-0.0014976279,-0.133139322,0.0025097894,-0.0097227403,-0.0111111111,-0.0005554117,-0.0014267654,-0.0015424402,0.2355521839,0.104331672
0.0912863071,-0.0549223934,-0.2210638625,-0.0661965315,-0.0453161149,-0.0009393162,-0.2093671991,-0.0322872486,0.0072384372,0.0061111111,7.99468995923859E-06,-0.000832078,0.0013103631,-0.0662022172,-0.1085252415
0.0535838553,-0.0597074735,-0.2290198853,-0.0314695838,-0.0420495137,-0.0015696066,-0.0663455827,-0.0235092618,0.0017262398,-0.0104575163,-2.04816510488355E-05,-0.0009444599,0.0002987003,0.1386408447,0.1093167752
0.1065006916,-0.0089635442,-0.1883387711,-0.0835067451,-0.0389942011,0.002898297,-0.0066455595,-0.0016727736,-0.0080886663,-0.0189300412,-0.0004944036,-0.0047661997,-0.0007702056,0.1380169413,0.0579144812
0.1337386018,0.1218202243,-0.071987471,0.0564290845,-0.0361399365,0.0037105213,0.0893712109,0.0145527319,-0.0091916662,-0.1722222222,-0.0015579986,0.0079615364,-0.0032630026,0.1867772435,0.0179382056
0.1035990582,0.1348850011,-0.0418979747,-0.0867697549,-0.0334764769,0.0010094265,0.0533840882,0.0071285656,-0.005719259,-0.0131687243,-0.0018847032,0.000560717,0.0016932611,-0.0947878002,-0.0939760023
0.0742992232,0.0708132834,-0.0411533218,-0.0827257678,-0.0309936648,0.0001555281,0.0360298688,0.0219708646,0.007353333,0.0242424242,-0.0016209656,-0.000324484,-0.0014874191,0.0720454686,0.0514269325
0.1526187999,-0.1253215911,-0.1283892229,0.0234698059,-0.0286815033,0.0011918863,-0.0077712251,-0.0019684037,0.0461625904,-0.0193236715,0.0036519143,-0.0017146392,-0.0165577573,-0.1167355674,-0.0889030748
0.0911917098,-0.0972886342,-0.0840118623,-0.0552755587,-0.0265302169,0.0004995609,-0.0016903742,-0.0009442498,-0.0023396969,-0.0148148148,0.0003705956,-0.0016863003,-0.000687644,-0.0120380071,0.0305220228
0.0754458162,-0.0236576782,-0.0303218758,-0.0531348763,-0.0245303026,0.0002426684,-0.0322409227,-0.0052802622,-0.0045039164,-0.3555555556,-0.000773961,0.0081671292,-0.001668587,-0.09351865,-0.0663323424
0.067761807,0.0163215583,-0.0065851688,-0.0833109356,-0.0226725688,-0.000009792,-0.0687109045,-0.003914033,-0.0042989552,0.002962963,-0.0010190788,0.0011516574,-0.001413534,-0.0114577822,-0.0013393217
0.0149659864,0.0713240965,0.0326904658,-0.0553822525,-0.0209481659,-0.0005548005,-0.0436239955,0.0010593687,-0.020639065,-0.0130718954,-0.0019705441,0.0010511089,-0.0096614533,0.0590344878,0.0445773616
0,0.0901394389,0.0694529648,-0.0747549015,-0.2418576011,-0.0011461657,0.0562894355,0.0664509977,-0.0257366654,-0.1079365079,-0.0047625872,0.0007773468,0.0040601189,0.2043541077,0.2198381248
0.0674157303,0.0029469354,0.0235522646,-0.0610767837,0.0048346324,-0.0012812548,-0.0117085061,-0.0041422846,0.0947577227,-0.0106995885,-0.0016089149,-0.0009097526,-0.0025007944,-0.0762112881,0.0445294408
0.0715447154,0.2609244355,0.2188474823,0.5765567139,0.0047336319,-0.0164390014,0.2716570294,0.1545812982,-0.0172350642,0.0619047619,0.1649663419,0.0053140583,0.1904156229,0.2274621565,0.2054130777
0.144499179,0.1272210974,0.1606261244,0.0151778517,0.0198193806,0.0013851592,0.0666601072,0.0415659641,0.0257366654,-0.0050314465,0.0010755091,-0.000387624,-0.0009484827,-0.0679817264,-0.0366350206
0.2554644809,-0.1490260434,-0.0255545751,0.1377306848,0.0189558861,-0.0004628711,0.0054932122,-0.0019789465,0.0501864976,-0.0243902439,-0.0025652384,-0.0025612497,-0.003820457,-0.2555104136,-0.1411690217
0.1443868739,-0.1962311394,-0.0791192349,0.0206740703,0.018132949,-0.0008969059,0.0211371284,-0.014074708,0.0043912277,0.1055555556,-0.0059002059,0.0067329886,0.0014679783,-0.1111538347,-0.0551405346
0.1069444444,-0.2057406428,-0.1012627418,-0.0078251362,0.4337104014,-0.0017358663,0.0173348763,-0.0130387833,0.0014755043,-0.0038647343,0.0098208386,0.0003952547,0.0004354356,0.0228581125,-0.0392410658
0.1058419244,-0.0531208324,-0.0492861722,0.061349458,-0.0078018941,-0.0050934363,-0.1779395642,-0.0816229947,-0.0034315554,0.0421052632,6.97805978429776E-06,-0.0008511533,-0.0014693834,-0.2014109056,-0.2125764904
0.0839403399,-0.0402858631,-0.0822073199,0.0548385388,-0.0076571015,0.0047251825,-0.2775294434,-0.091153075,0.0020843337,-0.0004040404,0.0009537747,-0.0002826997,0.0021629443,0.0027819824,-0.0730293526
0.0531400966,0.0119613064,-0.0522748756,-0.0209317995,-0.0154414052,0.0011403684,-0.0505148114,-0.0093557041,-0.0071782536,-0.0181069959,-0.0003742208,-0.0011707828,-0.0010884343,0.2616168622,0.0983653982
0.1000349773,-0.0674502045,-0.1108707302,0.0645923978,-0.0148669618,0.0010772385,0.0144708634,-0.0206135316,0.0105286359,0.0044444444,0.0010769291,0.0009871313,0.0032459799,-0.0127550677,-0.0281516668
0.0384346611,-0.0510260267,-0.1028048788,-0.0502610581,-0.0233323286,0.0003507015,0.0038457392,-0.0085269101,-0.000830215,-0.0111111111,0.0001185847,-0.0006793771,-0.0002117239,0.0361151179,0.0667255317
0.0836791148,0.0330581291,-0.0533121528,0.004631783,-0.0220291406,0.0001975296,-0.0300104928,-0.0048732896,-0.0127610966,0,-0.0011152443,-0.0033263563,-0.002244936,0.0003738778,-0.0728023224
0.0302405498,0.0644926418,-0.0238401865,-0.0172192067,-0.0207936167,-0.0001887171,0.0366231033,-0.0050725416,-0.0140381811,-0.0555555556,-0.001839586,0.0045003938,-0.0091184853,0.0902290339,0.0994261321
0.084115398,-0.0075100806,-0.0691102946,-0.0259491272,-0.0196228056,8.85239612123242E-06,-0.0164545371,-0.0069752839,0.0566206639,-0.0395061728,0.0004315863,-0.0010799727,-0.0066540141,-0.0948991287,-0.0431228206
0.1077299755,-0.0525705645,-0.0865953888,-0.070816652,-0.0185138222,1.5922232011532E-05,0,-0.0013464406,0.0082357329,-0.0222222222,0.0011844033,-0.0022407605,0.0018882452,0.0420899085,-0.0035238573
0.0229645094,-0.0210107169,-0.056447084,-0.062940428,-0.0237075494,-0.000241039,-0.0027407018,-0.0041633851,-0.0058492421,-0.0126984127,-0.0005451633,-0.0172545718,-0.0015005031,0.0241774317,0.0772201335
0.0151202749,0.0599557374,0.0177264347,-0.0499798402,-0.0219087157,-0.0005518658,0.0253240721,-0.0021095452,-0.0194286592,0.0111111111,-0.0027898714,0.0094483875,-0.0068669683,0.011663607,0.0819640915
0.029749831,0.1553681002,0.1030828809,0.0563045787,-0.0202394864,-0.0010176178,0.0992245012,0.0086477343,-0.0102946662,0.037037037,-0.0136158173,0.0022299513,0.0034217488,0.0588582346,0.1033272201
0.0729684909,0.2264122835,0.1839117598,0.0626198266,-0.2336442321,-0.0014740432,0.1776032764,0.1113872254,0.0138582045,0.0416666667,0.0076658351,0.0010616448,0.001022414,0.1785314634,0.1244614086
0.2178217822,0.1769874148,0.1928094422,0.1005571755,0.0072697012,0.0001235725,0.095211831,0.1477839129,0.0312934455,0.0053140097,0.0016522344,-7.26366829648254E-05,0.0001487926,0.0651729668,-0.0657221058
0.2553897181,0.0709956177,0.1544637098,0.0577011924,0.0198135789,0.0022276868,-0.0020913053,0.0366201358,0.0064864767,-0.0038986355,8.44670592542165E-05,-0.0007959938,-0.0006857808,-0.0584927405,-0.1356538175
0.0718954248,0.1061512394,0.20880111,-0.0049719451,0.0189503579,-0.0002297269,0.0146241231,0.0891491692,-0.0077374623,0.0014184397,0.0006976546,-0.000078699,0.000786823,0.0136638389,0.0975898724
0.1067961165,0.1137621684,0.2330967773,-0.012382025,0.0181276795,-0.0002939253,0.0437973432,0.0983135654,-0.0038168783,-0.0026666667,0.0005902926,-5.92723234098693E-05,0.0002908617,-0.0379559138,-0.0303158604
0.0349206349,0.1902847413,0.298791225,-0.0048424205,0.0276726046,-0.0011409167,0.1546057231,0.149008047,-0.0184010941,0.0005050505,0.0009358658,0.0006246203,0.0003574626,0.0008355771,0.0439780296
0.0354267311,0.0490931342,0.2024154706,-0.028353624,0.0389004112,-0.0027149018,0.0214908435,0.0117287321,0.0772099963,-0.0098765432,-0.0003922706,-0.0014402671,-0.0013496606,-0.110514288,0.0826462717
0.1078431373,-0.0769218735,0.1121267572,-0.0519196768,0.0355282241,0.0207340182,-0.0335099597,-0.0024425156,0.0193024991,-0.0088888889,-0.001103056,-0.0054511343,-0.0021101066,-0.0552974419,0.0572391918
0.1452145215,-0.1331232954,0.0517568129,-0.0405553766,0.0324688245,-0.0002382186,0.0200637345,-0.0044845368,0.0150349397,-0.037037037,-0.0016262108,0.0023569753,-0.0063853174,-0.1404999497,-0.094565684
0.0718954248,-0.0491409366,0.0821081052,-0.0491403243,0.0296898598,0.0006378358,-0.0079058707,-0.001462023,-0.005719259,0,-0.0007958684,-0.0003973571,-0.0046335901,0.0005542937,0.0118985069
0.1775983855,-0.1718618928,-0.0603080573,0.0198060599,0.3395358212,-0.0046369681,-0.0757304714,-0.1155746451,0.0130663071,0.1088888889,-0.0040454572,0.001454,-0.0128751577,-0.2706561893,-0.1508623645
0.1286549708,-0.2374444659,-0.1655190493,0.0438489621,-0.0067475973,0.0091850747,-0.0211110933,-0.1693385651,0.0003882194,0.0026365348,-0.1436824774,0.0007358152,0.0014076412,-0.0462964987,-0.1050555557
0.0373768264,-0.095722935,-0.1175704346,-0.0475101677,-0.0176790034,0.0003777595,-0.0692938085,-0.0348663943,-0.0057606173,-0.0090909091,0.0008572769,-0.0006184092,-0.001167945,0.1572584301,0.1161815017
0.0970807875,-0.0481325824,-0.1165664126,-0.0749519351,-0.0261498179,0.0006888552,-0.0607633419,-0.0206330858,-0.0005252381,-0.0062678063,4.89511970699063E-05,-0.0008308695,-0.0001861484,0.0630284496,-0.0789124699
0.135523614,-0.0397511314,-0.1494693898,-0.0119856249,-0.0247024226,0.0006692254,-0.2065460761,-0.0659880266,0.0027124427,0.0142857143,0.0004502988,-0.0005063321,0.0010179755,-0.1030480837,-0.1218186174
0.0973782772,0.0147588074,-0.1189904901,-0.0481229639,-0.0233287534,0.0004819679,-0.0571219701,-0.0090557312,-0.0092133617,-0.0164251208,-0.0004138918,-0.0013172779,-0.0009353841,0.1992093338,0.0345178628
0.0824812543,-0.0058926665,-0.1140590899,-0.0564669521,-0.0220257503,0.0002658615,-0.0175682476,-0.014083118,0.0016085416,-0.0388888889,-0.0004191666,-0.0019589274,0.0002053856,0.124893691,0.037319202
0.0374914792,-0.0014740702,-0.1060151467,-0.1028893028,-0.0207904032,2.70885986667029E-05,-0.0078778314,-0.0063726182,0.0049493587,-0.0296296296,-0.0005075498,-0.0155199549,-7.51289860924497E-19,-0.0705359934,-0.1482286027
0.0676229508,-0.0073794037,-0.1020368478,-0.0368315248,-0.0196197611,-0.0001147026,-0.0206377839,-0.0174207356,0.0005046405,0.0222222222,-0.0003539122,0.0005789349,0.0005412927,-0.0176520657,0.1140331839
0.1518288475,-0.0694801802,-0.1289398417,0.0405904125,-0.0185109391,0.0005780253,0.0333438036,-0.0356323306,0.0128683327,0.0074074074,0.0007079727,-0.0029171493,0.0018314591,-0.012204437,-0.1328613079
0.1762452107,-0.1039500349,-0.1427550829,-0.011902383,-0.0174611248,0.0004695149,0.0194344079,-0.1816055929,-0.0022059999,0.0388888889,0.0009791278,0.0082415912,0.0006339104,-0.0828991135,-0.0940280541
0.1155462185,-0.1030167202,-0.1410680418,0.0001129694,-0.0261377023,0.0002783917,-0.010311717,-0.1324564964,-0.001196095,0.004040404,0.0005854864,0.0005269226,0.0002254575,-0.0242618251,0.0011165131
0.1411764706,-0.1672114905,-0.1951332779,0.1123121552,-0.033883375,0.0004706287,-0.0107359489,-0.1779104315,0.0021447221,0.0145299145,0.001238106,0.0018155308,0.000460407,-0.1029699547,-0.1299755369
0.0676923077,0.1356052179,0.0037675887,0.1181969789,-0.0463432185,-0.0003172089,-0.0055481837,0.0017105058,-0.0201856199,-0.0217054264,-0.0019316358,-0.0037700025,-0.0030663824,0.2590091093,0.6439542897
0.0726072607,0.3299521039,0.1718568573,0.1130388025,-0.3428410335,-0.0007111482,0.2463429241,0.080590127,-0.0113794347,-1,-0.0057878126,0.0052805768,0.0051635624,0.2688315546,0.2702480698
0.1452145215,0.2481003291,0.1656718674,-0.0021871294,0.0100321397,-0.0001503615,0.1456535298,0.1130373931,0.0204842847,0.0045454545,0.0079669022,7.96981265234772E-05,-3.92419736853865E-19,0.0542286909,-0.0091578757
0.0701754386,0.3622953477,0.3049705797,0.1009541224,0.0219016662,-0.0006572548,0.2332142615,0.2787154156,-0.0154838475,0.0167714885,0.0044477888,0.0006056458,0.00107693,0.231157653,0.1358752881
0.1746031746,0.2266303315,0.3054097289,0.0334232995,0.0399078749,-0.0005309427,0.02115671,0.383317784,0.0311987635,0.0052568698,0.0011441027,-0.000250267,8.08132576125383E-05,0.1329338084,0.0024607633
