"close","volume","open_lastclose_ratio","high_close_ratio","close_ma30_ratio","close_ma60_ratio","trsrange_ratio","ad_ratio","slowk5_ratio","willi5_ratio","mom5_ratio","macdhist5_ratio","cci5_ratio","cmo5_ratio","roc5_ratio"
0.5561829475,0.2237020061,0.0009727626,0.0456852792,-0.0852943583,-0.0896319925,0.1988857939,0.0004380012,-0.1181639021,0.1816346574,-0.0150063857,-0.0004227334,-8.1914644741057E-14,-0.0006526654,-0.0154606728
0.5505364201,0.1231664613,0.0050761421,0.0184615385,-0.107567596,-0.1068879279,-0.03402308,5.52523264489728E-05,0.0370569189,-0.0035722113,0.0114942529,0.0008668773,4.72241153873777E-14,7.27912472623913E-05,0.0118295807
0.5533596838,0.0712155164,-0.0051282051,0.006122449,-0.0899229986,-0.0943288208,-0.0380222841,-4.67262224475481E-05,0.0539386202,-0.0029768427,0.0020898642,-0.000066007,-1.89287028803212E-14,-7.74623406090782E-05,0.0020298315
0.5544889893,0.0615991576,-0.0010204082,0.0040733198,-0.0817643395,-0.0872828732,-0.0103227921,-6.44250977276359E-05,0.0169482919,-0.0012989859,0.008841733,-0.000159605,-1.64471501270837E-14,-4.57564943909404E-05,0.0086691656
0.5477131564,0.0730780887,-0.0081466395,0.0144329897,-0.1115115509,-0.10712541,0,0.0001428514,0.00059697,0.0077359348,0.0029985007,5.16288797443017E-05,1.97236351715697E-14,0.0001679105,0.0030921806
0.5375494071,0.1925098935,0.0041237113,0.0241596639,-0.1518621798,-0.1381880603,0.0935933148,0.0002071783,0.0005828034,-0.002345023,-0.0049544193,0.0002528453,6.44823399568902E-14,0.0001145,-0.0048147916
0.5358554489,0.0871610815,0.0031512605,0.0126448894,-0.154253457,-0.1386892226,-0.0452870878,0.000113983,-0.099366363,0.0018877539,-0.0024381749,-3.78305592709285E-05,-1.95653042174548E-14,1.17382999874755E-05,-0.0024185641
0.5296442688,0.0581556111,-0.0073761855,0.0074626866,-0.1765500369,-0.1553783618,-0.0058495822,5.01368179548465E-05,-0.2287528462,0.0024420522,0.0070733864,3.84369662391193E-07,3.91004737590258E-15,3.8843199278842E-05,0.0071966821
0.531338227,0.0624076733,-0.0085287846,0.0116896918,-0.1631023346,-0.1444721506,0.0501392758,0,-0.3198466075,-0.00549889,-0.0002736727,-0.0001853978,-1.38780094985809E-14,-4.99532910657849E-05,-0.0003057893
0.5239977414,0.0550624581,-0.0021253985,0.0129310345,-0.1916898986,-0.1647385651,-0.0358951633,0.0001180907,-0.5421724855,0.0091382149,0.0002803476,1.97138083188011E-05,1.53620307341212E-14,5.71226829687627E-05,0.0004393224
0.5149632976,0.0768459263,0.0021551724,0.0285087719,-0.2279669671,-0.1907863384,0.1079922863,0.0001292039,-0.0168653762,-0.0020608911,-0.0005473454,0.0002206431,1.45037353092982E-14,3.90811157256608E-05,-0.0003509998
0.5155279503,0.0561204965,0.0054824561,0.0120481928,-0.2182090408,-0.1830569032,-0.0363077514,3.45510736698143E-05,-0.0347266256,-0.0028674893,-0.0011494253,-0.000153075,-1.09205571233003E-14,-0.000015685,-0.0011516119
0.5358554489,0.0666690262,0.0021905805,0,-0.116045784,-0.1047462353,0.0980665247,-0.0001390797,0.7444294108,-0.0329742578,-0.0150063857,-0.0014684955,-7.68626998521925E-14,-0.0003654035,-0.0155176923
0.5296442688,0.0408812489,0.0031612223,0.0202558635,-0.1391712008,-0.1231782047,-0.0365598886,7.00002336319688E-05,0.2501164773,0.1678939294,-0.0146290491,2.06088743054792E-05,2.67965409150309E-14,-0.0004599763,-0.0150757867
0.5319028797,0.0308390645,-0.0053304904,0.0053078556,-0.1227098879,-0.1108200501,-0.0292479109,-1.8509177033732E-05,0.3560417922,-0.0075204448,-0.0651340996,7.50883155154812E-06,-1.99222648959785E-14,-0.000394645,-0.0679439295
0.5262563523,0.0413243287,-0.0042462845,0.008583691,-0.1392400203,-0.128345102,-0.0062674095,3.95304364047864E-05,0.1612134984,0.0238147418,0.0049261084,-0.0001281235,-5.07112197352182E-14,-0.0038018471,0.0053770876
0.5149632976,0.1577563304,0.0139484979,0.0372807018,-0.1812450363,-0.1665394917,0.3374758946,2.62465789205056E-05,0.1174004128,0.0077237,-0.0120689655,-0.0003768733,2.29574805477777E-12,0.0004917449,-0.0124453776
0.5172219085,0.0712907272,-0.0274122807,0.0021834061,-0.1596557895,-0.1554830708,-0.0445682451,-0.0001298277,0.1539435996,-0.0031752989,0.367816092,0.0001934019,-1.90448418261317E-14,-0.000075308,0.3644689249
0.5149632976,0.0614735114,-0.0065502183,0.0153508772,-0.158394347,-0.1609273439,-0.0396262018,8.42496190453526E-05,0.0895520358,-0.0004628627,-0.0024381749,0.000043356,-3.05528607809476E-14,5.48785769724354E-05,-0.0024048295
0.520609825,0.0525479856,0.0109649123,0.0119305857,-0.1191156181,-0.1379672416,0.0206455841,0.0001103809,0.2091731943,-0.0108381376,-0.0026525199,-0.001171202,-1.16757003324858E-13,-0.0002339332,-0.002774108
0.5256916996,0.0361684102,0.0097613883,0.0064446831,-0.0836545634,-0.1164738072,-0.0250696379,0.000015031,0.2076056951,-0.0133957922,-0.0109195402,0.0005032113,5.25548311048555E-14,-0.000671344,-0.0112543318
0.5347261434,0.0621300571,0.0053705693,0.0063357973,-0.0335644646,-0.0817266325,0.0409470752,-4.29700646930238E-05,0.1997240682,-0.0220827605,-0.4137931034,0.0002525282,5.927086704783E-15,0.0007563024,-0.4358188895
0.5296442688,0.0422062854,0.005279831,0.0181236674,-0.0538247992,-0.0995371984,-0.0159534059,0.000078173,-0.0684327902,0.1094960409,-0.0042692939,-8.93253644397377E-05,-1.74289125274847E-14,-0.0001985324,-0.0044352119
0.5268210051,0.0415703121,-0.0021321962,0.0107181136,-0.0615815266,-0.1087826836,-0.0194986072,3.68382564013002E-05,-0.0680181014,0.0287177768,-0.000522466,-0.0001624308,-5.50668412787417E-14,-0.0002783438,-0.0004891637
0.5347261434,0.0600675127,0.0053590568,0.0021119324,-0.0178244987,-0.0784294712,0.0564066852,-0.0001022306,0.0060130589,-0.0209405488,0.0021893815,0.0001215014,-1.37411094426533E-13,0.0054403477,0.0021047334
0.5364201016,0.0430705455,0.0010559662,0.0073684211,-0.005006457,-0.0709131068,-0.0495942836,3.58560577668484E-05,0.0680192267,-0.006481835,-0.0027586207,-3.88127891882789E-06,2.37875484147064E-13,5.41220885457574E-05,-0.002931892
0.529079616,0.0497275822,-0.0105263158,0.0064034152,-0.036254921,-0.0966311069,0.0526462396,3.43766247413488E-05,-0.0087747289,0.0663410663,-0.0175438596,-0.0002918129,-6.73992525294876E-14,-0.0003387949,-0.0179865645
0.5364201016,0.04070384,0.0053361793,0,0.0059753471,-0.0677245986,-0.0109679666,-0.00008413,0.0782133381,-0.0232193732,-0.0252873563,0.0005343204,-8.63323835066755E-14,-0.0030926983,-0.0262138673
0.5392433653,0.054928406,0.0010526316,0.0020942408,0.0271959932,-0.0556712855,-0.0438718663,-4.90635172775572E-05,0.1089782972,-0.0255157947,0.0095785441,0.0001490159,6.18953439985497E-14,0.0001123425,0.0099942575
0.5335968379,0.0506641773,0.0052356021,0.017989418,0.0065805273,-0.0743013018,0.1629526462,7.4275706050186E-05,-0.047486606,0.3004484831,-0.012539185,-0.0003596183,-3.44883798854967E-14,-0.0002785189,-0.0129150065
0.5352907962,0.0330403063,0.0052910053,0.0021097046,0.0187169998,-0.0655358514,-0.0438718663,-4.12163240205908E-05,-0.0568716056,-0.0063039022,0,0.0015759972,-6.42588212950533E-14,0.000629712,-3.74316593612617E-05
0.5324675325,0.0437005462,0.0021097046,0.0116648993,0.0074570507,-0.0732414766,0.0087743733,9.12288170335449E-05,-0.1446932533,0.0164871289,-0.0459770115,0.0007343978,1.50776760355601E-13,-0.0004340444,-0.047906798
0.5262563523,0.0438903427,0,0.0139484979,-0.0195362948,-0.0929923021,0.0239301089,7.78345426239717E-05,-0.1504820097,0.0115839109,-0.0459770115,0.0004394276,1.44431561406843E-13,0.0019807733,-0.0469268236
0.5279503106,0.0290264852,-0.0021459227,0.0042780749,-0.0064270576,-0.0840107231,-0.0313370474,-6.62181181693909E-06,-0.0497832604,-0.0045768957,0.0012771392,-5.06786723930719E-05,-2.05497469726996E-14,-0.0001145053,0.0012480849
0.5279503106,0.0286550768,0.0010695187,0.0117647059,-0.0030734653,-0.0819591342,0.0389972145,4.07577036890169E-05,-0.1502337891,-0.0022050687,-0.0057471264,-9.23771997453844E-05,-3.14502819142795E-14,-5.90047360926325E-20,-0.0058639632
0.5234330887,0.0404970104,0.0064171123,0.0172599784,-0.0237444486,-0.0949131057,0.0202485537,8.28681191437236E-05,-0.2519407162,0.009400556,0.0126436782,8.21754656594952E-05,9.08220899669613E-14,0.0003480921,0.0129599224
0.5234330887,0.0416616711,0,0.0151024811,-0.0216465319,-0.0919259292,-0.0109679666,8.45593678060745E-05,-0.1401450139,0,-0.0027367269,-6.60784600218721E-05,2.12934329252572E-15,5.59604699461481E-20,-0.0027743432
0.520609825,0.0389775319,0.0043149946,0.010845987,-0.0345579669,-0.0990678092,-0.0188022284,6.41915389485637E-05,-0.3214521089,-0.0014288845,-0.0043103448,1.44715699650567E-06,2.965174310099E-14,9.5448343416196E-05,-0.004357572
0.5166572558,0.0495433159,0.0043383948,0.0120218579,-0.0523186769,-0.1108737678,0.007976703,8.2579676648144E-05,-0.5105893339,0.0003255922,0.0114942529,7.0623614893618E-05,-9.98560697488905E-15,7.56118185190211E-05,0.0117772945
0.5149632976,0.0424847864,-0.0032786885,0.0120614035,-0.059482661,-0.1141286212,0,7.024159113212E-05,-0.3174461101,0,0.0017241379,-2.79316211739532E-05,-8.42722893559002E-15,2.11755336596686E-05,0.0017780038
0.5172219085,0.0487931992,0.0021929825,0.0043668122,-0.0482926305,-0.102953384,0.0073119777,-3.69765224185158E-05,-0.2654387218,-0.0086085547,-0.0059970015,-0.0002232714,-1.21219139402323E-14,-0.0001305841,-0.0061354377
0.5132693394,0.0522340913,-0.0010917031,0.0077007701,-0.0681592241,-0.1148526188,-0.0404971073,0.0001032958,-0.2620854657,0.0089733947,0.0073145246,3.22396945991234E-05,1.39858324269746E-14,0.0001263173,0.0075430465
0.5138339921,0.0519801444,0.0066006601,0.0065934066,-0.0615930532,-0.1097029664,0.0376044568,2.03511391021806E-05,0.2844089513,-0.004659406,-0.0038314176,-0.0002620632,-1.72819647290644E-15,-4.01341360277297E-05,-0.0039082658
0.5138339921,0.027185149,0,0.0032967033,-0.0589489896,-0.1060985223,-0.0438718663,1.06221160420369E-05,0.1118015683,-0.0015759756,-0.0067049808,-0.0010152434,-1.12656314370673E-14,0,-0.0068766754
0.5302089215,0.0921502092,-0.0032967033,0.0031948882,0.0254184441,-0.0418331999,0.5440111421,-0.0001498681,0.9292822997,-0.0318293183,-0.0735632184,0.0040935454,-1.60406365097947E-13,-0.0006439537,-0.0760720494
0.5211744777,0.0589944322,-0.0010649627,0.0162513543,-0.0201092851,-0.071432527,-0.0487465181,0.0001168639,0.3756154177,0.1905179341,-0.0085142614,-0.0001157716,-2.50308582141322E-14,-0.0002929662,-0.0087936854
0.5200451722,0.0462895658,0.0054171181,0.016286645,-0.0267715172,-0.0708220346,0,0.000079319,0.2625219656,0.0037602224,0.0082101806,-0.0001491201,-2.36259686595997E-14,-0.0004452262,0.0086231648
0.5166572558,0.0439509537,0.006514658,0.0131147541,-0.0440731021,-0.0794785823,-0.0054839833,0.000051241,0.111801966,0.0102063179,-0.0067049808,-0.0003048094,-9.96671792093313E-14,0.003229856,-0.0069198867
0.5245623941,0.0637835877,0.0043715847,0.0010764263,-0.0051194129,-0.044950851,0,-0.0001056983,0.3000594026,-0.0185225769,0.032183908,0.0023849417,-4.4457374001159E-14,-0.0006840204,0.0331894046
0.5234330887,0.0659686814,0.0053821313,0.0075512406,-0.0113958976,-0.0449047129,-0.0409470752,9.66633051282269E-05,0.2227546877,0.00612983,-0.018753781,-2.7925736339981E-05,-1.43440307250941E-12,-0.000100719,-0.0191084834
0.5155279503,0.1015411569,0.0097087379,0.0328587076,-0.0502515977,-0.0705842358,0.2522632312,0.0001838294,-0.082109275,0.0459882916,-0.0019157088,-0.0005269897,-6.46614890804826E-14,-0.000847119,-0.0018043303
0.505364201,0.1686227362,0.0010952903,0.0223463687,-0.0975926173,-0.1058973273,-0.0226435439,0.0002368976,-0.0079356305,-0.000980607,0.0183908046,0.0013129978,1.93218678717162E-13,0.0003677341,0.0190322986
0.5002823264,0.0844375673,0.0011173184,0.0135440181,-0.1189209361,-0.121798544,-0.0419643938,0.0001568254,-0.0753655344,0.002232632,0.0013262599,0.0001155912,-1.50818169033495E-14,5.83612372196705E-05,0.0014543907
0.4968944099,0.0758719471,0,0.0147727273,-0.131490455,-0.1307106569,0.0073119777,0.0001387675,-0.0935942764,0,0.0079270709,-6.9367913321838E-06,-9.96554980162468E-15,2.96680935032529E-05,0.0078729076
0.4895539243,0.0958275727,0,0.0207612457,-0.1620848313,-0.1548557967,0.0404971073,0.0001546969,-0.3846158428,-0.0004639235,0.0025803425,2.08962961474998E-05,8.93914613189648E-15,4.78815566251827E-05,0.0026922727
0.4782608696,0.1333612793,-0.0023068051,0.0236127509,-0.2113116068,-0.1936454564,0.0092361824,0.0002144251,-0.2664154756,-0.000054496,0.0011494253,7.79131081238246E-05,1.36100115238081E-14,4.00424791975245E-05,0.0013852721
0.4669678148,0.0993750871,-0.0023612751,0.0241837969,-0.2602865388,-0.2319597721,-0.004178273,0.0001729374,-0.2979897842,0.0005253252,0.0003483107,5.68633124444363E-05,-4.2849238206924E-15,2.11483969719952E-05,0.0006048083
0.4545454545,0.1906630271,-0.0084643289,0.0422360248,-0.3125207636,-0.2739295959,0.0745821727,0.0002733278,-0.1960363335,-0.0011776521,0.0021974307,0.000040377,-2.92772148658692E-15,1.37996658443E-05,0.0024095088
0.4658385093,0.1540672428,0.0074534161,0.0072727273,-0.2415883543,-0.2231690175,-0.0260859746,-0.0001283426,-0.3786490346,-0.0090185618,-0.0036895133,-0.00021648,-2.04243846681528E-14,-0.0001619825,-0.0037499052
0.4573687182,0.0766284788,-0.0048484848,0.024691358,-0.2742027409,-0.2493088144,-0.0202485537,0.0001293065,-0.6459056706,0.0076115578,0.0004179728,-0.0001617816,-2.09603978061928E-15,7.52840661069512E-05,0.0006152262
0.4573687182,0.056417579,-0.0061728395,0.0061728395,-0.2617782534,-0.2435974536,-0.0438718663,0,0.3774647565,-0.0022282799,-0.0040330712,-0.0004111691,2.84771198218996E-14,-4.10844773364881E-20,-0.00397739
0.4477696217,0.1059199713,-0.0024691358,0.0201765448,-0.299527434,-0.2756440804,0.0614206128,0.0001764808,-0.1207372394,0.0077237,-0.0009319664,-0.000650726,2.26839756910815E-14,6.57008541637016E-05,-0.0006976666
0.4517221909,0.0649389576,0.0025220681,0.01,-0.2663734584,-0.2541084454,-0.0103227921,1.51922964550126E-05,0.4129364245,-0.0065803892,-0.0098039216,-0.0023529691,-2.33153993323203E-14,-8.98560752219221E-05,-0.0100625792
0.4590626765,0.0757710762,0,0,-0.2155040127,-0.219290404,0.0058495822,-0.0001238992,0.9403665023,-0.0156031198,0.016091954,0.0006489608,-5.53831836285354E-14,-0.0002050804,0.0159050524
0.4635798984,0.0738859407,0,0.0012180268,-0.1802601531,-0.1962270765,-0.0109679666,-0.0001048399,1,-0.0330411427,-0.0220306513,0.0001466568,4.38546889193986E-13,-0.0003103557,-0.0229201521
0.4573687182,0.0598111325,-0.0073081608,0.012345679,-0.2029257947,-0.2162781133,-0.0125348189,8.18583557404636E-05,0.3533187384,0.3929432391,-0.0114942529,-7.5867639038143E-05,-2.34443055371634E-14,0.032454682,-0.0118533588
0.4573687182,0.058307581,0.0024691358,0.0148148148,-0.191770399,-0.2115765019,0.0073119777,0.000081867,0.2832191252,0.0012757897,0.0177638454,-0.000062948,-1.31753915436634E-14,5.76614949645453E-20,0.0187115385
0.4584980237,0.0486598107,0.0049382716,0.0110837438,-0.1749787639,-0.2027453128,-0.0067495179,4.00477550690328E-05,0.2346102503,-0.0023814742,-0.0033806626,-3.33452605786539E-05,-1.66597337109237E-14,-0.0001001524,-0.0035594939
0.4517221909,0.0595153773,-0.0073891626,0.00875,-0.2012338723,-0.2252788617,0.0292479109,2.66122374037916E-05,-0.0438166498,0.0398438949,-0.0239463602,-0.0001877645,-3.27863559430981E-13,0.0005782682,-0.0244891656
0.4618859401,0.0656565567,0.00125,0,-0.1357920509,-0.1804238992,0.0109679666,-0.0001073648,0.2651540907,-0.0292271831,-0.008841733,0.0003442224,-5.52944495072055E-14,-0.0003962561,-0.0091446225
0.4551101073,0.0571761016,-0.011002445,0.0099255583,-0.1625778965,-0.2042073375,-0.0194986072,5.66994321629871E-05,0.0639914806,0.1071663379,0.0038314176,-0.0001418794,-9.97061145835834E-14,-0.0007821453,0.0041657483
0.4511575381,0.0387333181,-0.0074441687,0.0062578223,-0.1738030382,-0.2163420401,-0.0062674095,-5.78735426373003E-06,0.0634582396,0.0098873705,0.0201149425,-0.000260638,1.16546838338834E-13,0.0002557135,0.0207433779
0.4545454545,0.0371200474,0.0012515645,0.001242236,-0.1443924459,-0.1976017411,-0.0404971073,-0.000043603,0.0838753966,-0.012080569,-0.0041797283,0.0003155305,-3.78849627530087E-14,-0.0001947293,-0.0043288912
0.4545454545,0.0340656059,-0.0049689441,0.001242236,-0.1338442436,-0.1929827531,0,-4.01881885491283E-05,-0.0162166999,0,-0.0197044335,7.12242637706467E-05,2.27192981131698E-14,1.10570060458333E-19,-0.0204470439
0.4641445511,0.1090670991,0.002484472,0.0158150852,-0.0676048901,-0.1495031727,0.2883008357,-1.87091619880412E-05,-0.0745183249,-0.0144589504,-0.0022988506,0.000684096,-2.95363768152104E-13,-0.0012527258,-0.0025793372
0.4647092038,0.0433632038,-0.00243309,0.0024301337,-0.0539560041,-0.1432865559,-0.0497214485,-4.98724784457824E-05,0.036607241,-0.0027478548,0.0373563218,2.75727578172559E-05,-2.31390955303216E-14,1.9028735528041E-05,0.0392734425
0.4771315641,0.0822584463,0.0085054678,0.0023668639,0.0249120402,-0.0898605024,0.0742446968,-0.0001134464,0.107826192,-0.0305126379,0.0196078431,0.0002077882,2.90434402216776E-14,0.0002793463,0.0205014325
0.4720496894,0.0586683714,-0.0035502959,0.0107655502,0.0044164492,-0.1078019977,-0.0438718663,4.95280716606051E-05,0.0442736051,0.1607495069,-0.0037481259,-0.0001066662,-1.74167880270293E-14,-0.0001469009,-0.0039247646
0.4664031621,0.0391354745,-0.004784689,0.0084745763,-0.0168734612,-0.1279057106,0.0073119777,0.000026302,0.0839523755,0.0441179972,-0.0037078235,-0.0002522402,-5.65577839034492E-14,-0.0002537233,-0.0038236641
0.4720496894,0.0361290351,-0.0024213075,0.0059808612,0.025511455,-0.1014738618,0.060745661,-3.30253058987977E-05,-0.0380972744,-0.0138028299,-0.0038314176,-3.76035956622389E-05,-7.62476205505551E-14,0.0009422348,-0.0041145479
0.4675324675,0.0368618976,-0.0023923445,0.0096618357,0.008714565,-0.1163414392,-0.0398835148,2.06588914836593E-05,-0.0154144117,0.041405176,-0.0073891626,-0.0005445424,-3.66973162995288E-13,-0.0002613425,-0.0076251602
0.4669678148,0.0522670513,-0.0012077295,0.0024183797,0.0128893823,-0.1142671675,-0.0219359331,-4.87215376929589E-05,0.0230346291,0.0007231197,-0.0528735632,0.0004479857,2.64805260108035E-14,-0.0001984601,-0.0534144611
0.4618859401,0.0842072897,0.0072551391,0.0293398533,-0.0092008309,-0.1309457814,0.1559888579,0.0001306164,-0.1067878164,0.0138125502,0,0.0003521105,-1.18152585134052E-14,-0.0046141083,0.0001276079
0.4584980237,0.0777446949,-0.0012224939,0.0184729064,-0.021528056,-0.1406123941,-0.035097493,0.0001294091,-0.1258896432,0.0014884214,-0.0025542784,0.0001017301,5.86925549141367E-14,0.0001849408,-0.0025224662
0.4827780915,0.1611901439,0.0098522167,0,0.121539138,-0.0359901769,0.1637883008,-0.0002649219,0.0890086987,-0.0357221126,-0.0270935961,-0.000614773,-9.52673719837776E-14,-0.0007337723,-0.0277476354
0.481648786,0.0858922318,-0.0035087719,0.0117233294,0.1142584189,-0.0369615358,-0.0428515903,-1.31781205425733E-05,0.0242669612,0.0070043358,0.0036297641,0.0001330916,-1.32734065078761E-14,-3.34465193378885E-05,0.003893857
0.470920384,0.0536865437,-0.0023446659,0.0239808153,0.0508524695,-0.0778911167,-0.0039883515,8.2083819886073E-05,-0.1402843984,0.067872014,-0.0082758621,-0.0002938136,-3.58355451023882E-14,-0.0003097292,-0.0085304051
0.4664031621,0.0319758529,-0.0023980815,0.0133171913,0.0221672182,-0.0921366722,-0.0376044568,4.46675967292489E-05,-0.1464879465,0.0098543759,0.0016420361,-0.0015282531,-1.24430864975547E-13,-0.0076385559,0.0018423837
0.4601919819,0.0569971442,0.0012106538,0.0171779141,-0.0129544378,-0.1129777194,0.0146239554,9.51247127675812E-05,-0.1603914953,0.0135164751,-0.007183908,0.0003667147,7.72710781071276E-14,0.0004018644,-0.0073755044
0.4528514963,0.1181886153,0,0.0162094763,-0.0549095657,-0.1385856075,0.0689415042,7.81655442161195E-06,-0.1930513151,-0.0058721281,-0.214559387,0.0001415226,3.30215748602479E-15,0.0001683744,-0.2107309998
0.4477696217,0.0450773454,0.0024937656,0.0151324086,-0.0827510849,-0.1543372247,-0.0456267409,7.44737042929161E-05,-0.1175219662,0.0050234221,0.0015181089,2.85839319942038E-05,-1.09104245649665E-14,6.33144364631598E-05,0.0015970008
0.4477696217,0.0329002816,0,0.0063051702,-0.0827510849,-0.1487966478,-0.0292479109,1.34896910696712E-05,-0.1137237722,-0.0006354474,-0.0036398467,-7.81926231492461E-05,-9.68631651933495E-15,0,-0.0035690359
0.4545454545,0.0354910709,0.0025220681,0.0062111801,-0.0437293805,-0.115248171,0.0987116992,-1.93768013299979E-05,0.1745826805,-0.0122404442,-0.0056069526,-0.0002504023,-4.86527709905823E-14,-0.0002229376,-0.005723325
0.4562394128,0.0375151251,-0.002484472,0,-0.0332982453,-0.1032106196,-0.0309683762,-6.15633776021172E-05,0.3250940922,-0.0194685514,-0.0076628352,-0.0005783904,2.55652464277735E-12,-0.0001690592,-0.0078489112
0.4613212874,0.0545134196,0.0024752475,0.006119951,-0.0031874803,-0.0769736844,0.0558369207,-4.00023269538707E-05,-0.057490195,-0.015787898,-0.0361247947,0.0008140068,4.17418883534805E-14,-0.0010094245,-0.0376651349
0.4573687182,0.0616214997,0.0048959608,0.0234567901,-0.0262692339,-0.0893708404,0.0048746518,0.0001021446,-0.1115897237,0.0756576027,0.001532567,-7.64940517390929E-05,-1.53733561443697E-14,-0.0003971918,0.0017329122
0.4551101073,0.0425283644,0.0074074074,0.0136476427,-0.0390255164,-0.0943948541,-0.0277085471,4.83172769555415E-05,-0.0448363525,0.0138796444,-0.0027045301,-0.0001580749,-5.12338905043006E-14,0.0007930421,-0.0027890256
0.45567476,0.0332073184,0.0136476427,0.0123915737,-0.0351851006,-0.087518827,-0.0067495179,3.6157627022912E-05,0.0163054765,0.0005824257,-0.0097259063,-8.45243686488451E-05,9.15681740560675E-14,-8.11235355747541E-05,-0.0100569491
0.4647092038,0.0675093958,-0.0049566295,0.0048602673,0.0150495104,-0.0449757232,0.0877437326,-7.32457475534189E-05,0.3264362348,-0.0237314734,0.0747126437,0.0007431101,-2.64149636850308E-13,-0.0012814071,0.0767167572
0.4568040655,0.0419401721,0.0012150668,0.0197775031,-0.0301100577,-0.0750449841,-0.0109679666,3.60135335204786E-05,0.0229393679,0.0833515962,-0.0176245211,-0.0002101207,-5.24478948299623E-14,-0.0003816157,-0.0181055099
0.4590626765,0.0272605809,0,0.0061500615,-0.0176873617,-0.0612186786,-0.0459610028,0,0.1257644864,-0.0086328439,-0.0158045977,-7.35595404364636E-05,-1.39802328443986E-13,-0.0004597144,-0.016336782
0.4494635799,0.0662854514,-0.0049200492,0.0188442211,-0.0733950406,-0.0984074363,0.0614206128,0.0001082776,-0.0199546144,0.0255157947,-0.0498084291,-0.0009707806,-4.85908899901918E-13,-0.0033450658,-0.0515606401
0.4313946923,0.1102133995,0,0.0458115183,-0.1746598743,-0.171373905,0.0929051286,0.0001781295,-0.1219396204,0,0.0379310345,0.0009921816,4.22147862320329E-16,0.000298449,0.0390529249
0.421230943,0.085924307,-0.0104712042,0.0268096515,-0.2281463708,-0.2095887706,-0.0225626741,7.34850702676423E-05,-0.2250689659,-0.0025215609,0.009088479,0.000127897,-9.32893409415343E-15,4.54940851619863E-05,0.0089597713
0.4025974026,0.1416083599,-0.0080428954,0.0448807854,-0.3267972619,-0.2829676367,0.0236233126,0.000223294,-0.3469932651,0.0027130718,0.0028362442,0.000113996,-2.52234837864601E-15,4.48678489254493E-05,0.0031805964
0.4031620553,0.0848824168,-0.0126227209,0.0168067227,-0.3127946188,-0.2730099613,-0.0265890099,5.69384773728706E-06,-0.223107626,-0.0036383633,0.0003591954,-0.000072398,-9.72872740077288E-15,-9.23766927344953E-06,0.0003102759
0.4133258046,0.062110812,-0.0028011204,0.0109289617,-0.2412310621,-0.2212360464,0.0190747245,-4.10451879432753E-05,-0.0137930301,-0.0079638215,-0.0040636248,-0.0002316732,-2.93657907835588E-14,-0.0001629286,-0.0040269291
0.4161490683,0.0345020495,0,0.0067842605,-0.2142633531,-0.2020699171,-0.0532729805,-4.85610316987265E-06,0.1475342381,-0.0121612594,-0.0066451149,-0.0005003572,-9.98904899752523E-14,-8.399862182583E-05,-0.0066432723
0.4195369848,0.0316946974,0.0081411126,0.00269179,-0.1853697387,-0.1799425418,-0.0239301089,-2.1040392306189E-05,0.1078235285,-0.0320267217,-0.0102171137,0.000739926,8.23453615700402E-14,-0.0001435003,-0.0105045405
0.4025974026,0.1172387477,0,0.04628331,-0.2743371561,-0.2475351767,0.4277506964,7.3565503829638E-05,0.0367368284,0.4909890376,-0.0114942529,-0.0002536061,-7.73121488584916E-14,0.0006765246,-0.0118533588
0.4500282326,0.2616714927,0.0561009818,0.0025094103,0.014630729,-0.030440593,0.0728086292,-0.0003689188,0.3006883657,-0.0347045737,-0.3180076628,0.0033296872,-1.70380914543567E-13,-0.0005573662,-0.3426406489
0.4392998306,0.0958558873,0.0012547051,0.0257069409,-0.0445510654,-0.0738095201,-0.0581557297,5.81479357084218E-05,0.3484601771,0.3393600701,-0.0051239441,-3.0440599813693E-05,-2.41560657370645E-14,-0.0001622192,-0.0054455684
0.4280067758,0.0577395186,0,0.0316622691,-0.1061909063,-0.1194945367,-0.0151282298,9.18136686990498E-05,0.2092835358,0.0340210597,-0.0062468766,-0.0001616755,-3.43370543503392E-14,-0.0003211707,-0.0064787546
0.4291360813,0.0412331909,-0.0026385224,0.0144736842,-0.0936354553,-0.1095826207,-0.0219359331,1.44393875541032E-05,0.1669274823,-0.0017425421,-0.0021893815,-0.0001500525,-5.46520753546208E-14,-0.0014559315,-0.0023352705
0.4534161491,0.1252582052,0.0065789474,0.00249066,0.0597384762,0.0028965569,0.1316155989,-0.0001773962,0.2666780719,-0.0322656915,0.0493576741,0.0004535541,-1.40419809217387E-12,0.0069840851,0.0535400991
0.4573687182,0.0529952684,0.00373599,0.0012345679,0.0888542975,0.0223803345,-0.056545961,-7.42704463352612E-05,0.2057840727,-0.0194008026,-0.0098339719,2.6483698300419E-05,1.14938984716885E-14,3.78586725785701E-05,-0.0103216596
0.45567476,0.0622528276,-0.0049382716,0.0136307311,0.0817251001,0.0155661369,0.0109679666,0.000022321,0.1079770343,0.3149041622,0.0141467728,-9.72731529254783E-05,-1.47360944267794E-14,-3.73003575551232E-05,0.0152345077
